Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/15/2026 03:00,MHK VL,61756,43.87,1.07,0.00
03/15/2026 03:00,MILLWD,61759,43.91,1.11,0.00
03/15/2026 03:00,N.Y.C.,61761,44.16,1.37,0.00
03/15/2026 03:00,NORTH,61755,43.87,1.07,0.00
03/15/2026 03:00,NPX,61845,43.39,0.60,0.00
03/15/2026 03:00,O H,61846,37.62,-5.18,0.00
03/15/2026 03:00,PJM,61847,37.00,-1.63,4.17
03/15/2026 03:00,WEST,61752,38.22,-4.58,0.00
03/15/2026 04:00,CAPITL,61757,44.82,0.88,0.00
03/15/2026 04:00,CENTRL,61754,43.29,-0.75,-0.09
03/15/2026 04:00,DUNWOD,61760,45.26,1.32,0.00
03/15/2026 04:00,GENESE,61753,41.22,-2.72,0.00
03/15/2026 04:00,H Q,61844,44.15,0.39,0.19
03/15/2026 04:00,HUD VL,61758,45.04,1.10,0.00
03/15/2026 04:00,LONGIL,61762,44.69,0.75,0.00
03/15/2026 04:00,MHK VL,61756,45.80,1.23,-0.63
03/15/2026 04:00,MILLWD,61759,45.17,1.23,0.00
03/15/2026 04:00,N.Y.C.,61761,45.43,1.49,0.00
03/15/2026 04:00,NORTH,61755,48.09,1.32,-2.83
03/15/2026 04:00,NPX,61845,44.43,0.48,0.00
03/15/2026 04:00,O H,61846,38.19,-5.75,0.00
03/15/2026 04:00,PJM,61847,38.00,-1.80,4.14
03/15/2026 04:00,WEST,61752,38.76,-5.19,0.00
03/15/2026 05:00,CAPITL,61757,45.45,0.89,0.00
03/15/2026 05:00,CENTRL,61754,43.90,-0.67,-0.01
03/15/2026 05:00,DUNWOD,61760,45.89,1.34,0.00
03/15/2026 05:00,GENESE,61753,42.06,-2.49,0.00
03/15/2026 05:00,H Q,61844,44.93,0.40,0.02
03/15/2026 05:00,HUD VL,61758,45.67,1.11,0.00
03/15/2026 05:00,LONGIL,61762,45.40,0.84,0.00
03/15/2026 05:00,MHK VL,61756,45.75,1.11,-0.08
03/15/2026 05:00,MILLWD,61759,45.76,1.20,0.00
03/15/2026 05:00,N.Y.C.,61761,46.11,1.56,0.00
03/15/2026 05:00,NORTH,61755,46.31,1.38,-0.37
03/15/2026 05:00,NPX,61845,45.13,0.58,0.00
03/15/2026 05:00,O H,61846,39.03,-5.53,0.00
03/15/2026 05:00,PJM,61847,38.96,-1.74,3.86
03/15/2026 05:00,WEST,61752,39.57,-4.99,0.00
03/15/2026 06:00,CAPITL,61757,47.39,1.07,0.00
03/15/2026 06:00,CENTRL,61754,45.48,-1.06,-0.22
03/15/2026 06:00,DUNWOD,61760,47.85,1.53,0.00
03/15/2026 06:00,GENESE,61753,42.22,-3.29,0.81
03/15/2026 06:00,H Q,61844,46.28,0.46,0.51
03/15/2026 06:00,HUD VL,61758,47.58,1.25,0.00
03/15/2026 06:00,LONGIL,61762,47.20,0.88,0.00
03/15/2026 06:00,MHK VL,61756,49.12,1.07,-1.73
03/15/2026 06:00,MILLWD,61759,47.71,1.39,0.00
03/15/2026 06:00,N.Y.C.,61761,48.08,1.76,0.00
03/15/2026 06:00,NORTH,61755,55.60,1.53,-7.75
03/15/2026 06:00,NPX,61845,47.25,0.93,0.00
03/15/2026 06:00,O H,61846,38.10,-7.00,1.23
03/15/2026 06:00,PJM,61847,43.64,-2.22,0.46
03/15/2026 06:00,WEST,61752,38.55,-6.53,1.24
03/15/2026 07:00,CAPITL,61757,52.62,1.23,0.00
03/15/2026 07:00,CENTRL,61754,50.39,-1.13,-0.13
03/15/2026 07:00,DUNWOD,61760,53.18,1.80,0.00
03/15/2026 07:00,GENESE,61753,45.82,-3.50,2.07
03/15/2026 07:00,H Q,61844,51.35,0.41,0.44
03/15/2026 07:00,HUD VL,61758,52.82,1.44,0.00
03/15/2026 07:00,LONGIL,61762,52.52,1.13,0.00
03/15/2026 07:00,MHK VL,61756,54.03,1.29,-1.36
03/15/2026 07:00,MILLWD,61759,53.03,1.64,0.00
03/15/2026 07:00,N.Y.C.,61761,53.39,2.00,0.00
03/15/2026 07:00,NORTH,61755,59.43,1.39,-6.66
03/15/2026 07:00,NPX,61845,52.52,1.13,0.00
03/15/2026 07:00,O H,61846,40.70,-7.55,3.13
03/15/2026 07:00,PJM,61847,47.79,-2.41,1.19
03/15/2026 07:00,WEST,61752,40.98,-7.24,3.16
03/15/2026 08:00,CAPITL,61757,49.39,1.11,0.00
03/15/2026 08:00,CENTRL,61754,47.52,-1.06,-0.31
03/15/2026 08:00,DUNWOD,61760,49.96,1.69,0.00
03/15/2026 08:00,GENESE,61753,43.59,-3.14,1.55
03/15/2026 08:00,H Q,61844,48.61,0.34,0.00
03/15/2026 08:00,HUD VL,61758,49.68,1.40,0.00
03/15/2026 08:00,LONGIL,61762,49.96,1.69,0.00
03/15/2026 08:00,MHK VL,61756,49.29,1.02,0.00
03/15/2026 08:00,MILLWD,61759,49.87,1.59,0.00
03/15/2026 08:00,N.Y.C.,61761,50.21,1.93,0.00
03/15/2026 08:00,NORTH,61755,49.43,1.16,0.00
03/15/2026 08:00,NPX,61845,49.34,1.06,0.00
03/15/2026 08:00,O H,61846,37.73,-7.00,3.54
03/15/2026 08:00,PJM,61847,42.80,-2.22,3.25
03/15/2026 08:00,WEST,61752,37.95,-6.66,3.66
03/15/2026 09:00,CAPITL,61757,46.82,0.83,0.00
03/15/2026 09:00,CENTRL,61754,47.14,-0.88,-2.02
03/15/2026 09:00,DUNWOD,61760,47.78,1.79,0.00
03/15/2026 09:00,GENESE,61753,43.37,-2.62,0.00
03/15/2026 09:00,H Q,61844,46.31,0.32,0.00
03/15/2026 09:00,HUD VL,61758,47.37,1.38,0.00
03/15/2026 09:00,LONGIL,61762,47.83,1.84,0.00
03/15/2026 09:00,MHK VL,61756,46.77,0.78,0.00
03/15/2026 09:00,MILLWD,61759,47.60,1.61,0.00
03/15/2026 09:00,N.Y.C.,61761,48.01,2.02,0.00
03/15/2026 09:00,NORTH,61755,47.00,1.01,0.00
03/15/2026 09:00,NPX,61845,46.82,0.83,0.00
03/15/2026 09:00,O H,61846,35.49,-5.98,4.52
03/15/2026 09:00,PJM,61847,40.43,-1.70,3.86
03/15/2026 09:00,WEST,61752,35.24,-5.70,5.05
03/15/2026 10:00,CAPITL,61757,42.19,0.75,0.00
03/15/2026 10:00,CENTRL,61754,42.41,-0.91,-1.88
03/15/2026 10:00,DUNWOD,61760,43.10,1.66,0.00
03/15/2026 10:00,GENESE,61753,38.90,-2.53,0.01
03/15/2026 10:00,H Q,61844,41.69,0.29,0.05
03/15/2026 10:00,HUD VL,61758,42.68,1.24,0.00
03/15/2026 10:00,LONGIL,61762,43.43,1.99,0.00
03/15/2026 10:00,MHK VL,61756,42.17,0.62,-0.10
03/15/2026 10:00,MILLWD,61759,42.98,1.53,0.00
03/15/2026 10:00,N.Y.C.,61761,43.31,1.87,0.00
03/15/2026 10:00,NORTH,61755,43.25,1.08,-0.73
03/15/2026 10:00,NPX,61845,42.27,0.83,0.00
03/15/2026 10:00,O H,61846,31.64,-5.64,4.16
03/15/2026 10:00,PJM,61847,38.63,-1.62,1.20
03/15/2026 10:00,WEST,61752,31.41,-5.39,4.65
03/15/2026 11:00,CAPITL,61757,40.16,0.67,0.00
03/15/2026 11:00,CENTRL,61754,40.78,-0.91,-2.20
03/15/2026 11:00,DUNWOD,61760,40.95,1.46,0.00
03/15/2026 11:00,GENESE,61753,36.27,-2.29,0.93
03/15/2026 11:00,H Q,61844,39.77,0.28,0.00
03/15/2026 11:00,HUD VL,61758,40.59,1.10,0.00
03/15/2026 11:00,LONGIL,61762,41.03,1.54,0.00
03/15/2026 11:00,MHK VL,61756,40.00,0.51,0.00
03/15/2026 11:00,MILLWD,61759,40.87,1.38,0.00
03/15/2026 11:00,N.Y.C.,61761,41.19,1.70,0.00
03/15/2026 11:00,NORTH,61755,40.44,0.95,0.00
03/15/2026 11:00,NPX,61845,40.28,0.79,0.00
03/15/2026 11:00,O H,61846,28.83,-5.25,5.41
03/15/2026 11:00,PJM,61847,36.40,-1.54,1.55
03/15/2026 11:00,WEST,61752,28.25,-5.06,6.19
03/15/2026 12:00,CAPITL,61757,37.46,0.70,0.00
03/15/2026 12:00,CENTRL,61754,37.85,-0.92,-2.01
03/15/2026 12:00,DUNWOD,61760,38.12,1.36,0.00
03/15/2026 12:00,GENESE,61753,33.18,-2.17,1.41
03/15/2026 12:00,H Q,61844,37.02,0.26,0.00
03/15/2026 12:00,HUD VL,61758,37.79,1.03,0.00
03/15/2026 12:00,LONGIL,61762,38.16,1.40,0.00
03/15/2026 12:00,MHK VL,61756,37.13,0.37,0.00
03/15/2026 12:00,MILLWD,61759,38.01,1.25,0.00
03/15/2026 12:00,N.Y.C.,61761,38.34,1.58,0.00
03/15/2026 12:00,NORTH,61755,37.61,0.85,0.00
03/15/2026 12:00,NPX,61845,37.57,0.81,0.00
03/15/2026 12:00,O H,61846,25.54,-4.89,6.33
03/15/2026 12:00,PJM,61847,33.40,-1.43,1.93
03/15/2026 12:00,WEST,61752,24.88,-4.74,7.14
03/15/2026 13:00,CAPITL,61757,34.17,0.70,0.00
03/15/2026 13:00,CENTRL,61754,34.50,-0.84,-1.87
03/15/2026 13:00,DUNWOD,61760,34.84,1.37,0.00
03/15/2026 13:00,GENESE,61753,30.54,-2.11,0.82
03/15/2026 13:00,H Q,61844,33.60,0.13,0.00
03/15/2026 13:00,HUD VL,61758,34.50,1.04,0.00
03/15/2026 13:00,LONGIL,61762,34.97,1.51,0.00
03/15/2026 13:00,MHK VL,61756,33.80,0.33,0.00
03/15/2026 13:00,MILLWD,61759,34.70,1.24,0.00
03/15/2026 13:00,N.Y.C.,61761,35.00,1.54,0.00
03/15/2026 13:00,NORTH,61755,33.83,0.37,0.00
03/15/2026 13:00,NPX,61845,34.30,0.84,0.00
03/15/2026 13:00,O H,61846,24.31,-4.48,4.67
03/15/2026 13:00,PJM,61847,30.88,-1.24,1.34
03/15/2026 13:00,WEST,61752,23.77,-4.35,5.34
03/15/2026 14:00,CAPITL,61757,34.17,0.67,0.00
03/15/2026 14:00,CENTRL,61754,34.54,-0.84,-1.87
03/15/2026 14:00,DUNWOD,61760,34.97,1.47,0.00
03/15/2026 14:00,GENESE,61753,30.45,-2.14,0.91
03/15/2026 14:00,H Q,61844,33.60,0.10,0.00
03/15/2026 14:00,HUD VL,61758,34.61,1.10,0.00
03/15/2026 14:00,LONGIL,61762,35.24,1.74,0.00
03/15/2026 14:00,MHK VL,61756,33.87,0.37,0.00
03/15/2026 14:00,MILLWD,61759,34.84,1.34,0.00
03/15/2026 14:00,N.Y.C.,61761,35.18,1.67,0.00
03/15/2026 14:00,NORTH,61755,33.80,0.30,0.00
03/15/2026 14:00,NPX,61845,34.34,0.84,0.00
03/15/2026 14:00,O H,61846,24.08,-4.52,4.90
03/15/2026 14:00,PJM,61847,30.90,-1.17,1.43
03/15/2026 14:00,WEST,61752,23.56,-4.35,5.58
03/15/2026 15:00,CAPITL,61757,34.95,0.72,0.00
03/15/2026 15:00,CENTRL,61754,35.30,-0.75,-1.83
03/15/2026 15:00,DUNWOD,61760,35.87,1.64,0.00
03/15/2026 15:00,GENESE,61753,30.05,-2.05,2.13
03/15/2026 15:00,H Q,61844,34.30,0.07,0.00
03/15/2026 15:00,HUD VL,61758,35.50,1.27,0.00
03/15/2026 15:00,LONGIL,61762,36.15,1.92,0.00
03/15/2026 15:00,MHK VL,61756,34.61,0.38,0.00
03/15/2026 15:00,MILLWD,61759,35.74,1.50,0.00
03/15/2026 15:00,N.Y.C.,61761,36.11,1.88,0.00
03/15/2026 15:00,NORTH,61755,34.37,0.14,0.00
03/15/2026 15:00,NPX,61845,35.12,0.89,0.00
03/15/2026 15:00,O H,61846,21.80,-4.59,7.85
03/15/2026 15:00,PJM,61847,30.62,-1.10,2.52
03/15/2026 15:00,WEST,61752,21.13,-4.38,8.72
03/15/2026 16:00,CAPITL,61757,40.61,0.87,0.00
03/15/2026 16:00,CENTRL,61754,41.10,-0.87,-2.24
03/15/2026 16:00,DUNWOD,61760,41.77,2.03,0.00
03/15/2026 16:00,GENESE,61753,34.20,-2.34,3.20
03/15/2026 16:00,H Q,61844,39.82,0.08,0.00
03/15/2026 16:00,HUD VL,61758,41.29,1.55,0.00
03/15/2026 16:00,LONGIL,61762,42.25,2.51,0.00
03/15/2026 16:00,MHK VL,61756,40.26,0.52,0.00
03/15/2026 16:00,MILLWD,61759,41.57,1.83,0.00
03/15/2026 16:00,N.Y.C.,61761,42.04,2.30,0.00
03/15/2026 16:00,NORTH,61755,39.90,0.16,0.00
03/15/2026 16:00,NPX,61845,40.77,1.03,0.00
03/15/2026 16:00,O H,61846,23.17,-5.48,11.09
03/15/2026 16:00,PJM,61847,34.73,-1.35,3.66
03/15/2026 16:00,WEST,61752,22.41,-5.29,12.05
03/15/2026 17:00,CAPITL,61757,50.61,1.33,0.00
03/15/2026 17:00,CENTRL,61754,50.82,-0.94,-2.47
03/15/2026 17:00,DUNWOD,61760,51.79,2.51,0.00
03/15/2026 17:00,GENESE,61753,42.49,-2.81,3.98
03/15/2026 17:00,H Q,61844,49.23,-0.05,0.00
03/15/2026 17:00,HUD VL,61758,51.30,2.02,0.00
03/15/2026 17:00,LONGIL,61762,51.70,2.41,0.00
03/15/2026 17:00,MHK VL,61756,50.29,0.84,-0.17
03/15/2026 17:00,MILLWD,61759,51.65,2.37,0.00
03/15/2026 17:00,N.Y.C.,61761,52.14,2.86,0.00
03/15/2026 17:00,NORTH,61755,49.13,-0.15,0.00
03/15/2026 17:00,NPX,61845,50.51,1.23,0.00
03/15/2026 17:00,O H,61846,28.43,-6.95,13.90
03/15/2026 17:00,PJM,61847,42.87,-1.68,4.74
03/15/2026 17:00,WEST,61752,27.91,-6.70,14.67
03/15/2026 18:00,CAPITL,61757,61.24,1.73,0.00
03/15/2026 18:00,CENTRL,61754,61.27,-0.95,-2.71
03/15/2026 18:00,DUNWOD,61760,62.43,2.92,0.00
03/15/2026 18:00,GENESE,61753,56.00,-2.86,0.65
03/15/2026 18:00,H Q,61844,59.45,-0.06,0.00
03/15/2026 18:00,HUD VL,61758,61.83,2.32,0.00
03/15/2026 18:00,LONGIL,61762,62.19,2.68,0.00
03/15/2026 18:00,MHK VL,61756,60.94,1.13,-0.30
03/15/2026 18:00,MILLWD,61759,62.25,2.74,0.00
03/15/2026 18:00,N.Y.C.,61761,62.66,3.15,0.00
03/15/2026 18:00,NORTH,61755,59.45,-0.06,0.00
03/15/2026 18:00,NPX,61845,61.00,1.49,0.00
03/15/2026 18:00,O H,61846,31.27,-7.91,20.33
03/15/2026 18:00,PJM,61847,50.38,-2.02,7.11
03/15/2026 18:00,WEST,61752,30.69,-7.56,21.26
03/15/2026 19:00,CAPITL,61757,74.65,2.25,0.00
03/15/2026 19:00,CENTRL,61754,74.19,-1.01,-2.80
03/15/2026 19:00,DUNWOD,61760,76.02,3.62,0.00
03/15/2026 19:00,GENESE,61753,67.48,-3.77,1.15
03/15/2026 19:00,H Q,61844,72.40,0.00,0.00
03/15/2026 19:00,HUD VL,61758,75.45,3.04,0.00
03/15/2026 19:00,LONGIL,61762,75.67,3.26,0.00
03/15/2026 19:00,MHK VL,61756,74.81,1.88,-0.53
03/15/2026 19:00,MILLWD,61759,75.81,3.40,0.00
03/15/2026 19:00,N.Y.C.,61761,76.46,4.05,0.00
03/15/2026 19:00,NORTH,61755,72.33,-0.07,0.00
03/15/2026 19:00,NPX,61845,74.14,1.73,0.00
03/15/2026 19:00,O H,61846,31.64,-9.85,30.92
03/15/2026 19:00,PJM,61847,59.00,-2.32,11.08
03/15/2026 19:00,WEST,61752,31.15,-9.20,32.05
03/15/2026 20:00,CAPITL,61757,64.47,2.00,0.00
03/15/2026 20:00,CENTRL,61754,64.21,-1.00,-2.74
03/15/2026 20:00,DUNWOD,61760,65.35,2.88,0.00
03/15/2026 20:00,GENESE,61753,58.21,-3.50,0.77
03/15/2026 20:00,H Q,61844,62.47,0.00,0.00
03/15/2026 20:00,HUD VL,61758,64.91,2.43,0.00
03/15/2026 20:00,LONGIL,61762,64.97,2.50,0.00
03/15/2026 20:00,MHK VL,61756,64.26,1.44,-0.35
03/15/2026 20:00,MILLWD,61759,65.10,2.62,0.00
03/15/2026 20:00,N.Y.C.,61761,65.66,3.18,0.00
03/15/2026 20:00,NORTH,61755,62.47,0.00,0.00
03/15/2026 20:00,NPX,61845,64.22,1.75,0.00
03/15/2026 20:00,O H,61846,31.30,-8.68,22.49
03/15/2026 20:00,PJM,61847,52.14,-2.19,8.14
03/15/2026 20:00,WEST,61752,30.94,-8.06,23.47
03/15/2026 21:00,CAPITL,61757,54.79,1.59,0.00
03/15/2026 21:00,CENTRL,61754,54.57,-0.96,-2.34
03/15/2026 21:00,DUNWOD,61760,55.48,2.29,0.00
03/15/2026 21:00,GENESE,61753,49.17,-3.35,0.67
03/15/2026 21:00,H Q,61844,53.21,0.05,0.03
03/15/2026 21:00,HUD VL,61758,55.16,1.97,0.00
03/15/2026 21:00,LONGIL,61762,55.53,2.34,0.00
03/15/2026 21:00,MHK VL,61756,54.74,1.12,-0.43
03/15/2026 21:00,MILLWD,61759,55.32,2.13,0.00
03/15/2026 21:00,N.Y.C.,61761,55.64,2.45,0.00
03/15/2026 21:00,NORTH,61755,53.94,0.21,-0.54
03/15/2026 21:00,NPX,61845,54.73,1.54,0.00
03/15/2026 21:00,O H,61846,26.12,-7.55,19.52
03/15/2026 21:00,PJM,61847,44.34,-1.97,6.89
03/15/2026 21:00,WEST,61752,25.81,-7.02,20.36
03/15/2026 22:00,CAPITL,61757,48.34,1.36,0.00
03/15/2026 22:00,CENTRL,61754,48.59,-0.94,-2.55
03/15/2026 22:00,DUNWOD,61760,49.00,2.02,0.00
03/15/2026 22:00,GENESE,61753,43.79,-2.96,0.23
03/15/2026 22:00,H Q,61844,47.07,0.09,0.00
03/15/2026 22:00,HUD VL,61758,48.62,1.64,0.00
03/15/2026 22:00,LONGIL,61762,48.76,1.78,0.00
03/15/2026 22:00,MHK VL,61756,47.93,0.85,-0.11
03/15/2026 22:00,MILLWD,61759,48.81,1.83,0.00
03/15/2026 22:00,N.Y.C.,61761,49.23,2.25,0.00
03/15/2026 22:00,NORTH,61755,47.35,0.37,0.00
03/15/2026 22:00,NPX,61845,48.34,1.36,0.00
03/15/2026 22:00,O H,61846,29.75,-6.67,10.56
03/15/2026 22:00,PJM,61847,41.77,-1.74,3.47
03/15/2026 22:00,WEST,61752,29.47,-6.20,11.31
03/15/2026 23:00,CAPITL,61757,43.06,1.25,0.00
03/15/2026 23:00,CENTRL,61754,42.72,-0.92,-1.84
03/15/2026 23:00,DUNWOD,61760,43.52,1.71,0.00
03/15/2026 23:00,GENESE,61753,37.61,-2.97,1.23
03/15/2026 23:00,H Q,61844,41.91,0.17,0.06
03/15/2026 23:00,HUD VL,61758,43.18,1.38,0.00
03/15/2026 23:00,LONGIL,61762,43.27,1.46,0.00
03/15/2026 23:00,MHK VL,61756,42.69,0.67,-0.22
03/15/2026 23:00,MILLWD,61759,43.35,1.55,0.00
03/15/2026 23:00,N.Y.C.,61761,43.68,1.88,0.00
03/15/2026 23:00,NORTH,61755,43.25,0.50,-0.94
03/15/2026 23:00,NPX,61845,43.10,1.30,0.00
03/15/2026 23:00,O H,61846,28.50,-6.14,7.16
03/15/2026 23:00,PJM,61847,37.53,-1.63,2.64
03/15/2026 23:00,WEST,61752,28.23,-5.60,7.97
