Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/13/2026 05:00,LONGIL,61762,46.28,2.29,0.00
03/13/2026 05:00,MHK VL,61756,45.31,1.32,0.00
03/13/2026 05:00,MILLWD,61759,45.40,1.41,0.00
03/13/2026 05:00,N.Y.C.,61761,45.57,1.58,0.00
03/13/2026 05:00,NORTH,61755,45.04,1.05,0.00
03/13/2026 05:00,NPX,61845,44.38,0.40,0.00
03/13/2026 05:00,O H,61846,36.00,-5.72,2.27
03/13/2026 05:00,PJM,61847,42.45,-1.54,0.00
03/13/2026 05:00,WEST,61752,39.06,-4.93,0.00
03/13/2026 06:00,CAPITL,61757,62.27,1.76,0.00
03/13/2026 06:00,CENTRL,61754,63.48,-0.79,-3.76
03/13/2026 06:00,DUNWOD,61760,62.69,2.18,0.00
03/13/2026 06:00,GENESE,61753,59.80,-3.39,-2.67
03/13/2026 06:00,H Q,61844,60.50,0.37,0.39
03/13/2026 06:00,HUD VL,61758,62.45,1.94,0.00
03/13/2026 06:00,LONGIL,61762,63.06,2.54,0.00
03/13/2026 06:00,MHK VL,61756,63.51,1.63,-1.36
03/13/2026 06:00,MILLWD,61759,62.51,1.99,0.00
03/13/2026 06:00,N.Y.C.,61761,62.17,2.12,0.47
03/13/2026 06:00,NORTH,61755,67.33,1.21,-5.60
03/13/2026 06:00,NPX,61845,61.30,0.78,0.00
03/13/2026 06:00,O H,61846,40.92,-8.41,11.18
03/13/2026 06:00,PJM,61847,52.72,-2.30,5.50
03/13/2026 06:00,WEST,61752,41.73,-7.08,11.70
03/13/2026 07:00,CAPITL,61757,75.77,2.20,0.00
03/13/2026 07:00,CENTRL,61754,78.22,-1.25,-5.91
03/13/2026 07:00,DUNWOD,61760,76.73,3.16,0.00
03/13/2026 07:00,GENESE,61753,72.79,-4.86,-4.08
03/13/2026 07:00,H Q,61844,73.10,0.44,0.91
03/13/2026 07:00,HUD VL,61758,76.14,2.57,0.00
03/13/2026 07:00,LONGIL,61762,76.95,3.39,0.00
03/13/2026 07:00,MHK VL,61756,78.77,2.20,-3.00
03/13/2026 07:00,MILLWD,61759,76.58,3.02,0.00
03/13/2026 07:00,N.Y.C.,61761,76.05,3.23,0.74
03/13/2026 07:00,NORTH,61755,88.35,1.47,-13.31
03/13/2026 07:00,NPX,61845,74.74,1.17,0.00
03/13/2026 07:00,O H,61846,45.00,-11.47,17.09
03/13/2026 07:00,PJM,61847,62.32,-2.80,8.45
03/13/2026 07:00,WEST,61752,46.05,-9.63,17.88
03/13/2026 08:00,CAPITL,61757,59.34,1.45,0.00
03/13/2026 08:00,CENTRL,61754,59.99,-0.87,-2.97
03/13/2026 08:00,DUNWOD,61760,60.26,2.37,0.00
03/13/2026 08:00,GENESE,61753,54.68,-3.42,-0.20
03/13/2026 08:00,H Q,61844,58.12,0.23,0.00
03/13/2026 08:00,HUD VL,61758,59.80,1.91,0.00
03/13/2026 08:00,LONGIL,61762,60.38,2.49,0.00
03/13/2026 08:00,MHK VL,61756,59.22,1.33,0.00
03/13/2026 08:00,MILLWD,61759,60.21,2.32,0.00
03/13/2026 08:00,N.Y.C.,61761,60.01,2.49,0.37
03/13/2026 08:00,NORTH,61755,58.70,0.81,0.00
03/13/2026 08:00,NPX,61845,58.87,0.98,0.00
03/13/2026 08:00,O H,61846,43.15,-7.70,7.04
03/13/2026 08:00,PJM,61847,53.00,-1.91,2.98
03/13/2026 08:00,WEST,61752,43.09,-6.31,8.49
03/13/2026 09:00,CAPITL,61757,46.29,0.82,0.00
03/13/2026 09:00,CENTRL,61754,48.00,-0.82,-3.35
03/13/2026 09:00,DUNWOD,61760,47.43,1.95,0.00
03/13/2026 09:00,GENESE,61753,41.64,-2.73,1.11
03/13/2026 09:00,H Q,61844,45.90,0.27,-0.15
03/13/2026 09:00,HUD VL,61758,46.93,1.45,0.00
03/13/2026 09:00,LONGIL,61762,48.02,2.54,0.00
03/13/2026 09:00,MHK VL,61756,46.29,0.82,0.00
03/13/2026 09:00,MILLWD,61759,47.29,1.82,0.00
03/13/2026 09:00,N.Y.C.,61761,47.61,2.14,0.00
03/13/2026 09:00,NORTH,61755,46.38,0.91,0.00
03/13/2026 09:00,NPX,61845,46.30,0.68,-0.15
03/13/2026 09:00,O H,61846,31.89,-5.82,7.76
03/13/2026 09:00,PJM,61847,41.67,-1.36,2.44
03/13/2026 09:00,WEST,61752,31.00,-4.86,9.61
03/13/2026 10:00,CAPITL,61757,41.77,0.58,0.00
03/13/2026 10:00,CENTRL,61754,43.66,-0.70,-3.16
03/13/2026 10:00,DUNWOD,61760,43.21,2.02,0.00
03/13/2026 10:00,GENESE,61753,37.96,-2.18,1.05
03/13/2026 10:00,H Q,61844,41.29,0.25,0.15
03/13/2026 10:00,HUD VL,61758,42.60,1.40,0.00
03/13/2026 10:00,LONGIL,61762,43.91,2.72,0.00
03/13/2026 10:00,MHK VL,61756,41.90,0.70,0.00
03/13/2026 10:00,MILLWD,61759,43.01,1.81,0.00
03/13/2026 10:00,N.Y.C.,61761,43.50,2.31,0.00
03/13/2026 10:00,NORTH,61755,41.98,0.78,0.00
03/13/2026 10:00,NPX,61845,41.50,0.45,0.15
03/13/2026 10:00,O H,61846,28.42,-5.15,7.63
03/13/2026 10:00,PJM,61847,37.45,-1.15,2.60
03/13/2026 10:00,WEST,61752,27.75,-4.37,9.08
03/13/2026 11:00,CAPITL,61757,42.50,0.63,0.00
03/13/2026 11:00,CENTRL,61754,44.27,-0.80,-3.19
03/13/2026 11:00,DUNWOD,61760,44.05,2.18,0.00
03/13/2026 11:00,GENESE,61753,38.56,-2.26,1.06
03/13/2026 11:00,H Q,61844,42.13,0.25,0.00
03/13/2026 11:00,HUD VL,61758,43.43,1.55,0.00
03/13/2026 11:00,LONGIL,61762,44.64,2.76,0.00
03/13/2026 11:00,MHK VL,61756,42.46,0.59,0.00
03/13/2026 11:00,MILLWD,61759,43.80,1.93,0.00
03/13/2026 11:00,N.Y.C.,61761,44.34,2.47,0.00
03/13/2026 11:00,NORTH,61755,42.67,0.79,0.00
03/13/2026 11:00,NPX,61845,42.42,0.54,0.00
03/13/2026 11:00,O H,61846,28.93,-5.40,7.55
03/13/2026 11:00,PJM,61847,36.60,-1.17,4.10
03/13/2026 11:00,WEST,61752,28.11,-4.61,9.16
03/13/2026 12:00,CAPITL,61757,39.71,0.70,0.00
03/13/2026 12:00,CENTRL,61754,41.12,-0.86,-2.97
03/13/2026 12:00,DUNWOD,61760,41.00,1.99,0.00
03/13/2026 12:00,GENESE,61753,35.76,-2.26,0.99
03/13/2026 12:00,H Q,61844,39.20,0.20,0.00
03/13/2026 12:00,HUD VL,61758,40.45,1.44,0.00
03/13/2026 12:00,LONGIL,61762,41.54,2.53,0.00
03/13/2026 12:00,MHK VL,61756,39.63,0.62,0.00
03/13/2026 12:00,MILLWD,61759,40.84,1.83,0.00
03/13/2026 12:00,N.Y.C.,61761,41.27,2.26,0.00
03/13/2026 12:00,NORTH,61755,39.71,0.70,0.00
03/13/2026 12:00,NPX,61845,39.55,0.55,0.00
03/13/2026 12:00,O H,61846,26.79,-5.19,7.03
03/13/2026 12:00,PJM,61847,35.54,-1.17,2.30
03/13/2026 12:00,WEST,61752,25.94,-4.52,8.54
03/13/2026 13:00,CAPITL,61757,42.70,0.79,0.00
03/13/2026 13:00,CENTRL,61754,43.97,-0.96,-3.03
03/13/2026 13:00,DUNWOD,61760,44.12,2.22,0.00
03/13/2026 13:00,GENESE,61753,36.72,-2.51,2.67
03/13/2026 13:00,H Q,61844,42.11,0.21,0.00
03/13/2026 13:00,HUD VL,61758,43.49,1.59,0.00
03/13/2026 13:00,LONGIL,61762,44.79,2.89,0.00
03/13/2026 13:00,MHK VL,61756,42.57,0.67,0.00
03/13/2026 13:00,MILLWD,61759,43.87,1.97,0.00
03/13/2026 13:00,N.Y.C.,61761,44.41,2.51,0.00
03/13/2026 13:00,NORTH,61755,42.57,0.67,0.00
03/13/2026 13:00,NPX,61845,42.53,0.63,0.00
03/13/2026 13:00,O H,61846,25.67,-5.70,10.53
03/13/2026 13:00,PJM,61847,35.07,-1.30,5.53
03/13/2026 13:00,WEST,61752,24.84,-4.99,12.08
03/13/2026 14:00,CAPITL,61757,42.47,0.71,0.00
03/13/2026 14:00,CENTRL,61754,43.79,-1.00,-3.03
03/13/2026 14:00,DUNWOD,61760,44.06,2.30,0.00
03/13/2026 14:00,GENESE,61753,36.89,-2.46,2.41
03/13/2026 14:00,H Q,61844,41.97,0.21,0.00
03/13/2026 14:00,HUD VL,61758,43.39,1.63,0.00
03/13/2026 14:00,LONGIL,61762,44.82,3.05,-0.01
03/13/2026 14:00,MHK VL,61756,42.43,0.67,0.00
03/13/2026 14:00,MILLWD,61759,43.81,2.05,0.00
03/13/2026 14:00,N.Y.C.,61761,44.35,2.59,0.00
03/13/2026 14:00,NORTH,61755,42.47,0.71,0.00
03/13/2026 14:00,NPX,61845,42.39,0.63,0.00
03/13/2026 14:00,O H,61846,25.66,-5.68,10.42
03/13/2026 14:00,PJM,61847,31.64,-1.25,8.87
03/13/2026 14:00,WEST,61752,24.79,-5.01,11.96
03/13/2026 15:00,CAPITL,61757,43.64,0.94,0.00
03/13/2026 15:00,CENTRL,61754,41.87,-0.94,-0.10
03/13/2026 15:00,DUNWOD,61760,45.14,2.43,0.00
03/13/2026 15:00,GENESE,61753,33.95,-2.56,6.20
03/13/2026 15:00,H Q,61844,42.79,0.09,0.00
03/13/2026 15:00,HUD VL,61758,44.50,1.79,0.00
03/13/2026 15:00,LONGIL,61762,45.92,3.20,-0.01
03/13/2026 15:00,MHK VL,61756,44.79,0.68,-1.40
03/13/2026 15:00,MILLWD,61759,44.93,2.22,0.00
03/13/2026 15:00,N.Y.C.,61761,45.40,2.69,0.00
03/13/2026 15:00,NORTH,61755,42.92,0.21,0.00
03/13/2026 15:00,NPX,61845,43.52,0.81,0.00
03/13/2026 15:00,O H,61846,20.59,-5.93,16.18
03/13/2026 15:00,PJM,61847,34.50,-1.28,6.93
03/13/2026 15:00,WEST,61752,20.00,-5.25,17.45
03/13/2026 16:00,CAPITL,61757,48.54,1.18,0.00
03/13/2026 16:00,CENTRL,61754,48.26,-0.95,-1.85
03/13/2026 16:00,DUNWOD,61760,49.91,2.56,0.00
03/13/2026 16:00,GENESE,61753,37.89,-2.75,6.72
03/13/2026 16:00,H Q,61844,47.41,0.05,0.00
03/13/2026 16:00,HUD VL,61758,49.25,1.90,0.00
03/13/2026 16:00,LONGIL,61762,50.73,3.36,-0.01
03/13/2026 16:00,MHK VL,61756,48.58,0.80,-0.42
03/13/2026 16:00,MILLWD,61759,49.68,2.32,0.00
03/13/2026 16:00,N.Y.C.,61761,50.10,2.75,0.00
03/13/2026 16:00,NORTH,61755,47.50,0.14,0.00
03/13/2026 16:00,NPX,61845,48.45,1.09,0.00
03/13/2026 16:00,O H,61846,20.94,-6.58,19.84
03/13/2026 16:00,PJM,61847,35.16,-1.47,10.73
03/13/2026 16:00,WEST,61752,20.77,-5.83,20.76
03/13/2026 17:00,CAPITL,61757,54.15,1.47,0.00
03/13/2026 17:00,CENTRL,61754,51.26,-0.95,0.47
03/13/2026 17:00,DUNWOD,61760,55.41,2.74,0.00
03/13/2026 17:00,GENESE,61753,44.31,-3.16,5.21
03/13/2026 17:00,H Q,61844,52.62,-0.05,0.00
03/13/2026 17:00,HUD VL,61758,54.84,2.16,0.00
03/13/2026 17:00,LONGIL,61762,56.32,3.63,-0.01
03/13/2026 17:00,MHK VL,61756,55.85,1.11,-2.07
03/13/2026 17:00,MILLWD,61759,55.20,2.53,0.00
03/13/2026 17:00,N.Y.C.,61761,55.50,2.95,0.13
03/13/2026 17:00,NORTH,61755,52.52,-0.16,0.00
03/13/2026 17:00,NPX,61845,53.99,1.32,0.00
03/13/2026 17:00,O H,61846,25.70,-7.32,19.65
03/13/2026 17:00,PJM,61847,42.00,-1.63,9.04
03/13/2026 17:00,WEST,61752,24.80,-6.53,21.34
03/13/2026 18:00,CAPITL,61757,60.88,1.83,0.00
03/13/2026 18:00,CENTRL,61754,59.69,-0.95,-1.58
03/13/2026 18:00,DUNWOD,61760,62.00,2.95,0.00
03/13/2026 18:00,GENESE,61753,53.34,-3.25,2.46
03/13/2026 18:00,H Q,61844,58.99,-0.06,0.00
03/13/2026 18:00,HUD VL,61758,61.41,2.36,0.00
03/13/2026 18:00,LONGIL,61762,62.96,3.90,-0.01
03/13/2026 18:00,MHK VL,61756,61.30,1.24,-1.01
03/13/2026 18:00,MILLWD,61759,61.77,2.72,0.00
03/13/2026 18:00,N.Y.C.,61761,61.77,3.01,0.29
03/13/2026 18:00,NORTH,61755,58.81,-0.24,0.00
03/13/2026 18:00,NPX,61845,60.53,1.48,0.00
03/13/2026 18:00,O H,61846,30.44,-8.03,20.58
03/13/2026 18:00,PJM,61847,48.14,-1.83,9.08
03/13/2026 18:00,WEST,61752,30.00,-7.09,21.96
03/13/2026 19:00,CAPITL,61757,67.22,2.21,0.00
03/13/2026 19:00,CENTRL,61754,65.37,-0.91,-1.28
03/13/2026 19:00,DUNWOD,61760,68.19,3.18,0.00
03/13/2026 19:00,GENESE,61753,58.25,-3.51,3.25
03/13/2026 19:00,H Q,61844,64.81,-0.19,0.00
03/13/2026 19:00,HUD VL,61758,67.61,2.60,0.00
03/13/2026 19:00,LONGIL,61762,72.07,4.36,-2.71
03/13/2026 19:00,MHK VL,61756,67.91,1.56,-1.35
03/13/2026 19:00,MILLWD,61759,68.00,2.99,0.00
03/13/2026 19:00,N.Y.C.,61761,67.76,3.31,0.56
03/13/2026 19:00,NORTH,61755,64.36,-0.65,0.00
03/13/2026 19:00,NPX,61845,66.70,1.69,0.00
03/13/2026 19:00,O H,61846,31.12,-8.78,25.11
03/13/2026 19:00,PJM,61847,52.40,-1.89,10.72
03/13/2026 19:00,WEST,61752,30.61,-7.74,26.66
03/13/2026 20:00,CAPITL,61757,57.46,1.83,0.00
03/13/2026 20:00,CENTRL,61754,56.74,-0.72,-1.84
03/13/2026 20:00,DUNWOD,61760,58.29,2.67,0.00
03/13/2026 20:00,GENESE,61753,50.62,-3.06,1.95
03/13/2026 20:00,H Q,61844,55.51,-0.11,0.00
03/13/2026 20:00,HUD VL,61758,57.74,2.11,0.00
03/13/2026 20:00,LONGIL,61762,59.31,3.67,-0.01
03/13/2026 20:00,MHK VL,61756,57.71,1.28,-0.80
03/13/2026 20:00,MILLWD,61759,58.07,2.44,0.00
03/13/2026 20:00,N.Y.C.,61761,58.14,2.67,0.16
03/13/2026 20:00,NORTH,61755,55.18,-0.45,0.00
03/13/2026 20:00,NPX,61845,57.18,1.56,0.00
03/13/2026 20:00,O H,61846,30.90,-7.51,17.21
03/13/2026 20:00,PJM,61847,47.04,-1.72,6.86
03/13/2026 20:00,WEST,61752,30.46,-6.68,18.49
03/13/2026 21:00,CAPITL,61757,54.79,1.49,0.00
03/13/2026 21:00,CENTRL,61754,54.82,-0.69,-2.22
03/13/2026 21:00,DUNWOD,61760,55.54,2.24,0.00
03/13/2026 21:00,GENESE,61753,49.52,-2.88,0.90
03/13/2026 21:00,H Q,61844,53.35,0.05,0.00
03/13/2026 21:00,HUD VL,61758,55.11,1.81,0.00
03/13/2026 21:00,LONGIL,61762,56.61,3.31,-0.01
03/13/2026 21:00,MHK VL,61756,55.00,1.28,-0.42
03/13/2026 21:00,MILLWD,61759,55.32,2.02,0.00
03/13/2026 21:00,N.Y.C.,61761,55.43,2.29,0.16
03/13/2026 21:00,NORTH,61755,53.51,0.21,0.00
03/13/2026 21:00,NPX,61845,54.53,1.23,0.00
03/13/2026 21:00,O H,61846,26.00,-7.14,20.16
03/13/2026 21:00,PJM,61847,41.90,-1.81,9.59
03/13/2026 21:00,WEST,61752,25.66,-6.45,21.19
03/13/2026 22:00,CAPITL,61757,49.86,1.45,0.00
03/13/2026 22:00,CENTRL,61754,46.44,-0.78,1.19
03/13/2026 22:00,DUNWOD,61760,50.44,2.03,0.00
03/13/2026 22:00,GENESE,61753,39.40,-2.81,6.20
03/13/2026 22:00,H Q,61844,48.50,0.10,0.00
03/13/2026 22:00,HUD VL,61758,50.10,1.69,0.00
03/13/2026 22:00,LONGIL,61762,51.12,2.71,0.00
03/13/2026 22:00,MHK VL,61756,52.00,1.16,-2.43
03/13/2026 22:00,MILLWD,61759,50.29,1.89,0.00
03/13/2026 22:00,N.Y.C.,61761,50.59,2.18,0.00
03/13/2026 22:00,NORTH,61755,48.79,0.39,0.00
03/13/2026 22:00,NPX,61845,49.47,1.06,0.00
03/13/2026 22:00,O H,61846,25.44,-6.68,16.29
03/13/2026 22:00,PJM,61847,38.61,-1.70,8.10
03/13/2026 22:00,WEST,61752,24.26,-6.05,18.09
03/13/2026 23:00,CAPITL,61757,45.40,1.19,0.00
03/13/2026 23:00,CENTRL,61754,45.96,-0.84,-2.59
03/13/2026 23:00,DUNWOD,61760,46.07,1.86,0.00
03/13/2026 23:00,GENESE,61753,41.34,-2.74,0.13
03/13/2026 23:00,H Q,61844,44.34,0.13,0.00
03/13/2026 23:00,HUD VL,61758,45.76,1.55,0.00
03/13/2026 23:00,LONGIL,61762,46.91,2.70,0.00
03/13/2026 23:00,MHK VL,61756,45.33,1.06,-0.06
03/13/2026 23:00,MILLWD,61759,45.93,1.72,0.00
03/13/2026 23:00,N.Y.C.,61761,46.24,2.03,0.00
03/13/2026 23:00,NORTH,61755,44.70,0.49,0.00
03/13/2026 23:00,NPX,61845,45.18,0.97,0.00
03/13/2026 23:00,O H,61846,29.00,-6.19,9.02
03/13/2026 23:00,PJM,61847,33.90,-1.59,8.72
03/13/2026 23:00,WEST,61752,28.61,-5.70,9.90
