Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/12/2026 05:00,CENTRL,61754,28.65,-0.47,-0.01
03/12/2026 05:00,DUNWOD,61760,30.15,1.05,0.00
03/12/2026 05:00,GENESE,61753,27.62,-1.48,0.00
03/12/2026 05:00,H Q,61844,29.07,-0.03,0.00
03/12/2026 05:00,HUD VL,61758,29.97,0.87,0.00
03/12/2026 05:00,LONGIL,61762,30.64,1.54,0.00
03/12/2026 05:00,MHK VL,61756,29.48,0.38,0.00
03/12/2026 05:00,MILLWD,61759,30.06,0.96,0.00
03/12/2026 05:00,N.Y.C.,61761,30.32,1.22,0.00
03/12/2026 05:00,NORTH,61755,28.99,-0.12,0.00
03/12/2026 05:00,NPX,61845,30.03,0.93,0.00
03/12/2026 05:00,O H,61846,25.61,-3.46,0.03
03/12/2026 05:00,PJM,61847,28.13,-0.96,0.01
03/12/2026 05:00,WEST,61752,25.72,-3.35,0.03
03/12/2026 06:00,CAPITL,61757,36.89,1.52,0.00
03/12/2026 06:00,CENTRL,61754,35.47,-0.46,-0.57
03/12/2026 06:00,DUNWOD,61760,36.74,1.38,0.00
03/12/2026 06:00,GENESE,61753,33.53,-1.84,0.00
03/12/2026 06:00,H Q,61844,35.33,-0.04,0.00
03/12/2026 06:00,HUD VL,61758,36.46,1.10,0.00
03/12/2026 06:00,LONGIL,61762,37.17,1.80,0.00
03/12/2026 06:00,MHK VL,61756,35.90,0.53,0.00
03/12/2026 06:00,MILLWD,61759,36.60,1.24,0.00
03/12/2026 06:00,N.Y.C.,61761,36.96,1.59,0.00
03/12/2026 06:00,NORTH,61755,35.16,-0.21,0.00
03/12/2026 06:00,NPX,61845,36.43,1.06,0.00
03/12/2026 06:00,O H,61846,29.80,-4.28,1.29
03/12/2026 06:00,PJM,61847,33.95,-0.99,0.42
03/12/2026 06:00,WEST,61752,30.18,-3.61,1.58
03/12/2026 07:00,CAPITL,61757,48.75,2.01,0.00
03/12/2026 07:00,CENTRL,61754,48.74,-0.61,-2.62
03/12/2026 07:00,DUNWOD,61760,48.79,2.05,0.00
03/12/2026 07:00,GENESE,61753,44.36,-2.38,-0.01
03/12/2026 07:00,H Q,61844,46.69,-0.05,0.00
03/12/2026 07:00,HUD VL,61758,48.28,1.54,0.00
03/12/2026 07:00,LONGIL,61762,48.84,2.11,0.00
03/12/2026 07:00,MHK VL,61756,47.67,0.93,0.00
03/12/2026 07:00,MILLWD,61759,48.61,1.87,0.00
03/12/2026 07:00,N.Y.C.,61761,49.07,2.34,0.00
03/12/2026 07:00,NORTH,61755,46.46,-0.28,0.00
03/12/2026 07:00,NPX,61845,48.00,1.26,0.00
03/12/2026 07:00,O H,61846,35.00,-5.80,5.94
03/12/2026 07:00,PJM,61847,43.53,-1.26,1.95
03/12/2026 07:00,WEST,61752,34.75,-4.72,7.27
03/12/2026 08:00,CAPITL,61757,47.45,1.74,0.00
03/12/2026 08:00,CENTRL,61754,46.83,-0.50,-1.62
03/12/2026 08:00,DUNWOD,61760,47.68,1.96,0.00
03/12/2026 08:00,GENESE,61753,43.66,-2.06,0.00
03/12/2026 08:00,H Q,61844,45.72,0.00,0.00
03/12/2026 08:00,HUD VL,61758,47.09,1.37,0.00
03/12/2026 08:00,LONGIL,61762,47.91,2.19,0.00
03/12/2026 08:00,MHK VL,61756,46.63,0.91,0.00
03/12/2026 08:00,MILLWD,61759,47.41,1.69,0.00
03/12/2026 08:00,N.Y.C.,61761,47.91,2.19,0.00
03/12/2026 08:00,NORTH,61755,45.58,-0.14,0.00
03/12/2026 08:00,NPX,61845,46.77,1.05,0.00
03/12/2026 08:00,O H,61846,36.56,-5.49,3.67
03/12/2026 08:00,PJM,61847,42.00,-1.33,2.39
03/12/2026 08:00,WEST,61752,36.79,-4.43,4.49
03/12/2026 09:00,CAPITL,61757,46.64,1.67,0.00
03/12/2026 09:00,CENTRL,61754,46.64,-0.59,-2.25
03/12/2026 09:00,DUNWOD,61760,47.05,2.07,0.00
03/12/2026 09:00,GENESE,61753,42.17,-2.07,0.74
03/12/2026 09:00,H Q,61844,44.93,-0.04,0.00
03/12/2026 09:00,HUD VL,61758,46.41,1.44,0.00
03/12/2026 09:00,LONGIL,61762,47.90,2.92,0.00
03/12/2026 09:00,MHK VL,61756,45.74,0.76,0.00
03/12/2026 09:00,MILLWD,61759,46.78,1.80,0.00
03/12/2026 09:00,N.Y.C.,61761,47.27,2.29,0.00
03/12/2026 09:00,NORTH,61755,44.80,-0.18,0.00
03/12/2026 09:00,NPX,61845,46.10,1.12,0.00
03/12/2026 09:00,O H,61846,34.32,-5.53,5.12
03/12/2026 09:00,PJM,61847,36.92,-1.31,6.75
03/12/2026 09:00,WEST,61752,34.09,-4.59,6.30
03/12/2026 10:00,CAPITL,61757,43.94,1.49,0.00
03/12/2026 10:00,CENTRL,61754,42.95,-0.68,-1.17
03/12/2026 10:00,DUNWOD,61760,44.70,2.25,0.00
03/12/2026 10:00,GENESE,61753,39.99,-2.08,0.38
03/12/2026 10:00,H Q,61844,42.41,-0.04,0.00
03/12/2026 10:00,HUD VL,61758,43.98,1.53,0.00
03/12/2026 10:00,LONGIL,61762,45.60,3.14,0.00
03/12/2026 10:00,MHK VL,61756,43.09,0.64,0.00
03/12/2026 10:00,MILLWD,61759,44.41,1.95,0.00
03/12/2026 10:00,N.Y.C.,61761,45.00,2.55,0.00
03/12/2026 10:00,NORTH,61755,42.29,-0.17,0.00
03/12/2026 10:00,NPX,61845,43.64,1.19,0.00
03/12/2026 10:00,O H,61846,34.40,-5.39,2.66
03/12/2026 10:00,PJM,61847,35.00,-1.19,6.27
03/12/2026 10:00,WEST,61752,34.63,-4.54,3.28
03/12/2026 11:00,CAPITL,61757,43.20,1.50,0.00
03/12/2026 11:00,CENTRL,61754,41.76,-0.71,-0.77
03/12/2026 11:00,DUNWOD,61760,43.91,2.21,0.00
03/12/2026 11:00,GENESE,61753,39.45,-2.00,0.25
03/12/2026 11:00,H Q,61844,41.70,0.00,0.00
03/12/2026 11:00,HUD VL,61758,43.16,1.46,0.00
03/12/2026 11:00,LONGIL,61762,44.80,3.09,-0.01
03/12/2026 11:00,MHK VL,61756,42.20,0.50,0.00
03/12/2026 11:00,MILLWD,61759,43.66,1.96,0.00
03/12/2026 11:00,N.Y.C.,61761,44.24,2.54,0.00
03/12/2026 11:00,NORTH,61755,41.70,0.00,0.00
03/12/2026 11:00,NPX,61845,42.83,1.13,0.00
03/12/2026 11:00,O H,61846,34.70,-5.26,1.74
03/12/2026 11:00,PJM,61847,33.80,-1.12,6.78
03/12/2026 11:00,WEST,61752,35.13,-4.42,2.15
03/12/2026 12:00,CAPITL,61757,42.60,1.52,0.00
03/12/2026 12:00,CENTRL,61754,42.80,-0.86,-2.59
03/12/2026 12:00,DUNWOD,61760,43.38,2.30,0.00
03/12/2026 12:00,GENESE,61753,38.10,-2.14,0.85
03/12/2026 12:00,H Q,61844,41.08,0.00,0.00
03/12/2026 12:00,HUD VL,61758,42.68,1.60,0.00
03/12/2026 12:00,LONGIL,61762,44.21,3.12,-0.01
03/12/2026 12:00,MHK VL,61756,41.66,0.57,0.00
03/12/2026 12:00,MILLWD,61759,43.17,2.09,0.00
03/12/2026 12:00,N.Y.C.,61761,43.71,2.63,0.00
03/12/2026 12:00,NORTH,61755,41.08,0.00,0.00
03/12/2026 12:00,NPX,61845,42.19,1.11,0.00
03/12/2026 12:00,O H,61846,29.83,-5.38,5.87
03/12/2026 12:00,PJM,61847,32.91,-1.15,7.02
03/12/2026 12:00,WEST,61752,29.30,-4.56,7.22
03/12/2026 13:00,CAPITL,61757,38.19,1.29,0.00
03/12/2026 13:00,CENTRL,61754,37.16,-0.92,-1.18
03/12/2026 13:00,DUNWOD,61760,39.04,2.14,-0.01
03/12/2026 13:00,GENESE,61753,34.33,-2.18,0.39
03/12/2026 13:00,H Q,61844,36.90,0.00,0.00
03/12/2026 13:00,HUD VL,61758,38.45,1.55,0.00
03/12/2026 13:00,LONGIL,61762,40.48,2.91,-0.66
03/12/2026 13:00,MHK VL,61756,37.30,0.41,0.00
03/12/2026 13:00,MILLWD,61759,38.78,1.88,0.00
03/12/2026 13:00,N.Y.C.,61761,39.51,2.58,-0.02
03/12/2026 13:00,NORTH,61755,36.94,0.04,0.00
03/12/2026 13:00,NPX,61845,38.11,1.22,0.00
03/12/2026 13:00,O H,61846,29.20,-5.02,2.68
03/12/2026 13:00,PJM,61847,32.00,-1.07,3.83
03/12/2026 13:00,WEST,61752,29.24,-4.35,3.30
03/12/2026 14:00,CAPITL,61757,37.74,1.24,0.00
03/12/2026 14:00,CENTRL,61754,37.61,-0.88,-1.99
03/12/2026 14:00,DUNWOD,61760,38.69,2.19,0.00
03/12/2026 14:00,GENESE,61753,33.73,-2.12,0.65
03/12/2026 14:00,H Q,61844,36.46,-0.04,0.00
03/12/2026 14:00,HUD VL,61758,38.07,1.57,0.00
03/12/2026 14:00,LONGIL,61762,43.30,2.95,-3.85
03/12/2026 14:00,MHK VL,61756,36.86,0.36,0.00
03/12/2026 14:00,MILLWD,61759,38.43,1.93,0.00
03/12/2026 14:00,N.Y.C.,61761,39.15,2.63,-0.02
03/12/2026 14:00,NORTH,61755,36.42,-0.07,0.00
03/12/2026 14:00,NPX,61845,37.70,1.20,0.00
03/12/2026 14:00,O H,61846,27.17,-4.82,4.51
03/12/2026 14:00,PJM,61847,31.60,-0.98,3.91
03/12/2026 14:00,WEST,61752,26.79,-4.16,5.55
03/12/2026 15:00,CAPITL,61757,36.78,1.35,0.00
03/12/2026 15:00,CENTRL,61754,36.75,-0.88,-2.19
03/12/2026 15:00,DUNWOD,61760,37.53,2.09,0.00
03/12/2026 15:00,GENESE,61753,32.47,-2.23,0.73
03/12/2026 15:00,H Q,61844,35.40,-0.04,0.00
03/12/2026 15:00,HUD VL,61758,36.92,1.49,0.00
03/12/2026 15:00,LONGIL,61762,43.55,2.87,-5.24
03/12/2026 15:00,MHK VL,61756,35.86,0.43,0.00
03/12/2026 15:00,MILLWD,61759,37.28,1.84,0.00
03/12/2026 15:00,N.Y.C.,61761,37.94,2.48,-0.02
03/12/2026 15:00,NORTH,61755,35.22,-0.21,0.00
03/12/2026 15:00,NPX,61845,36.71,1.27,0.00
03/12/2026 15:00,O H,61846,25.46,-4.96,5.01
03/12/2026 15:00,PJM,61847,31.60,-1.06,2.77
03/12/2026 15:00,WEST,61752,24.95,-4.32,6.16
03/12/2026 16:00,CAPITL,61757,42.50,1.56,0.00
03/12/2026 16:00,CENTRL,61754,42.57,-0.94,-2.57
03/12/2026 16:00,DUNWOD,61760,43.32,2.37,0.00
03/12/2026 16:00,GENESE,61753,38.50,-2.46,-0.01
03/12/2026 16:00,H Q,61844,40.86,-0.08,0.00
03/12/2026 16:00,HUD VL,61758,42.70,1.76,0.00
03/12/2026 16:00,LONGIL,61762,44.19,3.23,-0.01
03/12/2026 16:00,MHK VL,61756,41.44,0.49,0.00
03/12/2026 16:00,MILLWD,61759,43.07,2.13,0.00
03/12/2026 16:00,N.Y.C.,61761,43.77,2.82,0.00
03/12/2026 16:00,NORTH,61755,40.62,-0.33,0.00
03/12/2026 16:00,NPX,61845,42.54,1.60,0.00
03/12/2026 16:00,O H,61846,29.54,-5.57,5.84
03/12/2026 16:00,PJM,61847,34.00,-1.15,5.80
03/12/2026 16:00,WEST,61752,28.96,-4.83,7.15
03/12/2026 17:00,CAPITL,61757,51.21,1.97,0.00
03/12/2026 17:00,CENTRL,61754,50.25,-0.94,-1.95
03/12/2026 17:00,DUNWOD,61760,52.14,2.90,0.00
03/12/2026 17:00,GENESE,61753,45.30,-2.56,1.37
03/12/2026 17:00,H Q,61844,49.04,-0.20,0.00
03/12/2026 17:00,HUD VL,61758,51.40,2.16,0.00
03/12/2026 17:00,LONGIL,61762,52.99,3.74,-0.01
03/12/2026 17:00,MHK VL,61756,50.47,0.74,-0.50
03/12/2026 17:00,MILLWD,61759,51.80,2.56,0.00
03/12/2026 17:00,N.Y.C.,61761,52.42,3.35,0.16
03/12/2026 17:00,NORTH,61755,48.55,-0.69,0.00
03/12/2026 17:00,NPX,61845,50.91,1.67,0.00
03/12/2026 17:00,O H,61846,35.00,-6.40,7.84
03/12/2026 17:00,PJM,61847,39.98,-1.28,7.98
03/12/2026 17:00,WEST,61752,34.49,-5.42,9.33
03/12/2026 18:00,CAPITL,61757,54.74,2.11,0.00
03/12/2026 18:00,CENTRL,61754,51.85,-0.90,-0.11
03/12/2026 18:00,DUNWOD,61760,55.39,2.58,-0.18
03/12/2026 18:00,GENESE,61753,49.80,-2.84,0.00
03/12/2026 18:00,H Q,61844,52.53,-0.11,0.00
03/12/2026 18:00,HUD VL,61758,54.69,2.05,0.00
03/12/2026 18:00,LONGIL,61762,56.28,3.47,-0.17
03/12/2026 18:00,MHK VL,61756,53.63,1.00,0.00
03/12/2026 18:00,MILLWD,61759,54.95,2.31,0.00
03/12/2026 18:00,N.Y.C.,61761,56.21,2.95,-0.63
03/12/2026 18:00,NORTH,61755,52.32,-0.31,0.00
03/12/2026 18:00,NPX,61845,54.37,1.73,0.00
03/12/2026 18:00,O H,61846,44.89,-7.16,0.58
03/12/2026 18:00,PJM,61847,45.72,-1.63,5.28
03/12/2026 18:00,WEST,61752,46.04,-5.95,0.65
03/12/2026 19:00,CAPITL,61757,59.98,2.36,0.00
03/12/2026 19:00,CENTRL,61754,56.99,-0.63,0.00
03/12/2026 19:00,DUNWOD,61760,60.77,2.88,-0.27
03/12/2026 19:00,GENESE,61753,55.14,-2.48,0.00
03/12/2026 19:00,H Q,61844,57.50,-0.12,0.00
03/12/2026 19:00,HUD VL,61758,59.93,2.31,0.00
03/12/2026 19:00,LONGIL,61762,64.10,3.92,-2.56
03/12/2026 19:00,MHK VL,61756,59.12,1.50,0.00
03/12/2026 19:00,MILLWD,61759,60.21,2.60,0.00
03/12/2026 19:00,N.Y.C.,61761,61.74,3.11,-1.01
03/12/2026 19:00,NORTH,61755,57.10,-0.52,0.00
03/12/2026 19:00,NPX,61845,59.00,1.38,0.00
03/12/2026 19:00,O H,61846,50.47,-7.15,0.00
03/12/2026 19:00,PJM,61847,53.70,-1.67,2.25
03/12/2026 19:00,WEST,61752,51.51,-6.11,0.00
03/12/2026 20:00,CAPITL,61757,61.66,2.60,0.00
03/12/2026 20:00,CENTRL,61754,58.58,-0.71,-0.22
03/12/2026 20:00,DUNWOD,61760,63.23,2.95,-1.21
03/12/2026 20:00,GENESE,61753,56.39,-2.83,-0.16
03/12/2026 20:00,H Q,61844,58.95,-0.12,0.00
03/12/2026 20:00,HUD VL,61758,61.49,2.42,0.00
03/12/2026 20:00,LONGIL,61762,64.20,4.02,-1.11
03/12/2026 20:00,MHK VL,61756,60.60,1.53,0.00
03/12/2026 20:00,MILLWD,61759,61.73,2.66,0.00
03/12/2026 20:00,N.Y.C.,61761,68.18,3.37,-5.75
03/12/2026 20:00,NORTH,61755,58.71,-0.35,0.00
03/12/2026 20:00,NPX,61845,60.54,1.48,0.00
03/12/2026 20:00,O H,61846,50.05,-7.98,1.04
03/12/2026 20:00,PJM,61847,46.00,-1.89,11.17
03/12/2026 20:00,WEST,61752,51.11,-6.85,1.10
03/12/2026 21:00,CAPITL,61757,48.80,1.79,0.00
03/12/2026 21:00,CENTRL,61754,46.54,-0.47,0.00
03/12/2026 21:00,DUNWOD,61760,49.30,2.07,-0.23
03/12/2026 21:00,GENESE,61753,44.85,-2.16,0.00
03/12/2026 21:00,H Q,61844,47.06,0.05,0.00
03/12/2026 21:00,HUD VL,61758,48.65,1.64,0.00
03/12/2026 21:00,LONGIL,61762,50.33,3.10,-0.22
03/12/2026 21:00,MHK VL,61756,48.14,1.13,0.00
03/12/2026 21:00,MILLWD,61759,48.84,1.83,0.00
03/12/2026 21:00,N.Y.C.,61761,50.47,2.40,-1.07
03/12/2026 21:00,NORTH,61755,47.15,0.14,0.00
03/12/2026 21:00,NPX,61845,47.95,0.94,0.00
03/12/2026 21:00,O H,61846,41.27,-5.74,0.00
03/12/2026 21:00,PJM,61847,39.71,-1.41,5.89
03/12/2026 21:00,WEST,61752,42.21,-4.80,0.00
03/12/2026 22:00,CAPITL,61757,43.98,1.53,0.00
03/12/2026 22:00,CENTRL,61754,42.11,-0.34,0.00
03/12/2026 22:00,DUNWOD,61760,44.24,1.78,0.00
03/12/2026 22:00,GENESE,61753,40.75,-1.70,0.00
03/12/2026 22:00,H Q,61844,42.54,0.09,0.00
03/12/2026 22:00,HUD VL,61758,43.90,1.44,0.00
03/12/2026 22:00,LONGIL,61762,45.27,2.80,-0.02
03/12/2026 22:00,MHK VL,61756,43.39,0.93,0.00
03/12/2026 22:00,MILLWD,61759,44.03,1.57,0.00
03/12/2026 22:00,N.Y.C.,61761,44.43,1.95,-0.02
03/12/2026 22:00,NORTH,61755,42.67,0.21,0.00
03/12/2026 22:00,NPX,61845,43.13,0.68,0.00
03/12/2026 22:00,O H,61846,38.00,-4.46,0.00
03/12/2026 22:00,PJM,61847,35.72,-1.10,5.63
03/12/2026 22:00,WEST,61752,38.76,-3.69,0.00
03/12/2026 23:00,CAPITL,61757,39.32,1.11,0.00
03/12/2026 23:00,CENTRL,61754,38.33,-0.08,-0.20
03/12/2026 23:00,DUNWOD,61760,39.47,1.26,0.00
03/12/2026 23:00,GENESE,61753,37.14,-1.07,0.00
03/12/2026 23:00,H Q,61844,38.02,0.19,0.39
03/12/2026 23:00,HUD VL,61758,39.17,0.96,0.00
03/12/2026 23:00,LONGIL,61762,40.52,2.29,-0.02
03/12/2026 23:00,MHK VL,61756,40.42,0.88,-1.33
03/12/2026 23:00,MILLWD,61759,39.32,1.11,0.00
03/12/2026 23:00,N.Y.C.,61761,39.72,1.49,-0.02
03/12/2026 23:00,NORTH,61755,44.52,0.57,-5.73
03/12/2026 23:00,NPX,61845,38.40,0.19,0.00
03/12/2026 23:00,O H,61846,35.08,-3.13,0.00
03/12/2026 23:00,PJM,61847,31.08,-0.80,6.33
03/12/2026 23:00,WEST,61752,35.80,-2.41,0.00
