Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
03/10/2026 04:00,N.Y.C.,61761,32.15,0.97,0.00
03/10/2026 04:00,NORTH,61755,31.81,0.62,0.00
03/10/2026 04:00,NPX,61845,31.56,0.38,0.00
03/10/2026 04:00,O H,61846,28.78,-2.40,0.00
03/10/2026 04:00,PJM,61847,29.60,-0.78,0.81
03/10/2026 04:00,WEST,61752,29.10,-2.09,0.00
03/10/2026 05:00,CAPITL,61757,38.23,0.89,0.00
03/10/2026 05:00,CENTRL,61754,36.85,-0.49,0.00
03/10/2026 05:00,DUNWOD,61760,38.35,1.01,0.00
03/10/2026 05:00,GENESE,61753,35.78,-1.57,-0.01
03/10/2026 05:00,H Q,61844,37.64,0.30,0.00
03/10/2026 05:00,HUD VL,61758,38.16,0.82,0.00
03/10/2026 05:00,LONGIL,61762,38.31,0.97,0.00
03/10/2026 05:00,MHK VL,61756,38.12,0.79,0.00
03/10/2026 05:00,MILLWD,61759,38.27,0.93,0.00
03/10/2026 05:00,N.Y.C.,61761,38.46,1.12,0.00
03/10/2026 05:00,NORTH,61755,38.31,0.97,0.00
03/10/2026 05:00,NPX,61845,37.90,0.56,0.00
03/10/2026 05:00,O H,61846,33.49,-3.85,0.01
03/10/2026 05:00,PJM,61847,33.35,-1.27,2.72
03/10/2026 05:00,WEST,61752,33.94,-3.40,0.01
03/10/2026 06:00,CAPITL,61757,51.27,1.30,0.00
03/10/2026 06:00,CENTRL,61754,50.81,-0.45,-1.29
03/10/2026 06:00,DUNWOD,61760,51.42,1.45,0.00
03/10/2026 06:00,GENESE,61753,49.11,-2.25,-1.38
03/10/2026 06:00,H Q,61844,50.35,0.45,0.07
03/10/2026 06:00,HUD VL,61758,51.12,1.15,0.00
03/10/2026 06:00,LONGIL,61762,50.87,0.90,0.00
03/10/2026 06:00,MHK VL,61756,51.27,1.30,0.00
03/10/2026 06:00,MILLWD,61759,51.27,1.30,0.00
03/10/2026 06:00,N.Y.C.,61761,51.52,1.55,0.00
03/10/2026 06:00,NORTH,61755,51.37,1.40,0.00
03/10/2026 06:00,NPX,61845,50.40,0.50,0.07
03/10/2026 06:00,O H,61846,36.80,-5.50,7.68
03/10/2026 06:00,PJM,61847,45.00,-1.50,3.47
03/10/2026 06:00,WEST,61752,37.80,-4.25,7.92
03/10/2026 07:00,CAPITL,61757,83.57,2.43,0.00
03/10/2026 07:00,CENTRL,61754,86.89,-0.48,-6.23
03/10/2026 07:00,DUNWOD,61760,84.30,3.16,0.00
03/10/2026 07:00,GENESE,61753,84.89,-2.92,-6.67
03/10/2026 07:00,H Q,61844,81.54,0.33,-0.07
03/10/2026 07:00,HUD VL,61758,83.82,2.67,0.00
03/10/2026 07:00,LONGIL,61762,82.76,1.62,0.01
03/10/2026 07:00,MHK VL,61756,83.09,1.94,0.00
03/10/2026 07:00,MILLWD,61759,84.06,2.92,0.00
03/10/2026 07:00,N.Y.C.,61761,84.55,3.41,0.00
03/10/2026 07:00,NORTH,61755,82.44,1.29,0.00
03/10/2026 07:00,NPX,61845,82.68,1.46,-0.07
03/10/2026 07:00,O H,61846,36.13,-8.28,36.73
03/10/2026 07:00,PJM,61847,64.00,-1.86,15.28
03/10/2026 07:00,WEST,61752,36.77,-6.00,38.37
03/10/2026 08:00,CAPITL,61757,58.21,1.53,0.00
03/10/2026 08:00,CENTRL,61754,59.41,-0.62,-3.35
03/10/2026 08:00,DUNWOD,61760,58.78,2.10,0.00
03/10/2026 08:00,GENESE,61753,57.09,-2.21,-2.62
03/10/2026 08:00,H Q,61844,56.91,0.23,0.00
03/10/2026 08:00,HUD VL,61758,58.27,1.58,0.00
03/10/2026 08:00,LONGIL,61762,57.64,0.96,0.01
03/10/2026 08:00,MHK VL,61756,57.64,0.96,0.00
03/10/2026 08:00,MILLWD,61759,58.55,1.87,0.00
03/10/2026 08:00,N.Y.C.,61761,58.95,2.27,0.00
03/10/2026 08:00,NORTH,61755,57.36,0.68,0.00
03/10/2026 08:00,NPX,61845,57.70,1.02,0.00
03/10/2026 08:00,O H,61846,31.10,-6.06,19.52
03/10/2026 08:00,PJM,61847,42.80,-1.53,12.35
03/10/2026 08:00,WEST,61752,31.73,-4.54,20.42
03/10/2026 09:00,CAPITL,61757,39.76,0.70,0.00
03/10/2026 09:00,CENTRL,61754,39.94,-0.66,-1.55
03/10/2026 09:00,DUNWOD,61760,40.89,1.84,0.00
03/10/2026 09:00,GENESE,61753,37.64,-1.72,-0.30
03/10/2026 09:00,H Q,61844,39.29,0.24,0.00
03/10/2026 09:00,HUD VL,61758,40.27,1.21,0.00
03/10/2026 09:00,LONGIL,61762,40.81,1.76,0.00
03/10/2026 09:00,MHK VL,61756,39.52,0.47,0.00
03/10/2026 09:00,MILLWD,61759,40.58,1.52,0.00
03/10/2026 09:00,N.Y.C.,61761,41.24,2.19,0.00
03/10/2026 09:00,NORTH,61755,39.79,0.74,0.00
03/10/2026 09:00,NPX,61845,39.76,0.70,0.00
03/10/2026 09:00,O H,61846,25.01,-4.30,9.74
03/10/2026 09:00,PJM,61847,34.06,-0.94,4.06
03/10/2026 09:00,WEST,61752,25.52,-3.36,10.18
03/10/2026 10:00,CAPITL,61757,34.09,0.47,0.00
03/10/2026 10:00,CENTRL,61754,32.88,-0.74,0.00
03/10/2026 10:00,DUNWOD,61760,35.43,1.81,0.00
03/10/2026 10:00,GENESE,61753,32.08,-1.55,-0.01
03/10/2026 10:00,H Q,61844,33.82,0.20,0.00
03/10/2026 10:00,HUD VL,61758,34.83,1.21,0.00
03/10/2026 10:00,LONGIL,61762,35.94,2.32,0.00
03/10/2026 10:00,MHK VL,61756,33.82,0.20,0.00
03/10/2026 10:00,MILLWD,61759,35.16,1.55,0.00
03/10/2026 10:00,N.Y.C.,61761,35.74,2.12,0.00
03/10/2026 10:00,NORTH,61755,34.19,0.57,0.00
03/10/2026 10:00,NPX,61845,34.29,0.67,0.00
03/10/2026 10:00,O H,61846,29.88,-3.73,0.01
03/10/2026 10:00,PJM,61847,32.74,-0.87,0.00
03/10/2026 10:00,WEST,61752,30.35,-3.26,0.01
03/10/2026 11:00,CAPITL,61757,31.59,0.38,0.00
03/10/2026 11:00,CENTRL,61754,30.90,-0.66,-0.34
03/10/2026 11:00,DUNWOD,61760,32.90,1.68,0.00
03/10/2026 11:00,GENESE,61753,29.82,-1.44,-0.04
03/10/2026 11:00,H Q,61844,31.37,0.16,0.00
03/10/2026 11:00,HUD VL,61758,32.34,1.12,0.00
03/10/2026 11:00,LONGIL,61762,33.40,2.18,0.00
03/10/2026 11:00,MHK VL,61756,31.53,0.31,0.00
03/10/2026 11:00,MILLWD,61759,32.65,1.44,0.00
03/10/2026 11:00,N.Y.C.,61761,33.22,2.00,0.00
03/10/2026 11:00,NORTH,61755,31.72,0.50,0.00
03/10/2026 11:00,NPX,61845,31.81,0.59,0.00
03/10/2026 11:00,O H,61846,25.38,-3.50,2.35
03/10/2026 11:00,PJM,61847,29.50,-0.75,0.97
03/10/2026 11:00,WEST,61752,25.88,-2.87,2.47
03/10/2026 12:00,CAPITL,61757,30.68,0.30,0.00
03/10/2026 12:00,CENTRL,61754,29.64,-0.73,0.00
03/10/2026 12:00,DUNWOD,61760,32.07,1.70,0.00
03/10/2026 12:00,GENESE,61753,28.92,-1.46,-0.01
03/10/2026 12:00,H Q,61844,30.52,0.15,0.00
03/10/2026 12:00,HUD VL,61758,31.46,1.09,0.00
03/10/2026 12:00,LONGIL,61762,32.47,2.09,0.00
03/10/2026 12:00,MHK VL,61756,30.61,0.24,0.00
03/10/2026 12:00,MILLWD,61759,31.83,1.46,0.00
03/10/2026 12:00,N.Y.C.,61761,32.38,2.00,-0.01
03/10/2026 12:00,NORTH,61755,30.89,0.52,0.00
03/10/2026 12:00,NPX,61845,30.95,0.58,0.00
03/10/2026 12:00,O H,61846,26.90,-3.46,0.01
03/10/2026 12:00,PJM,61847,29.55,-0.82,0.00
03/10/2026 12:00,WEST,61752,27.36,-3.01,0.01
03/10/2026 13:00,CAPITL,61757,29.82,0.24,0.00
03/10/2026 13:00,CENTRL,61754,28.84,-0.74,0.00
03/10/2026 13:00,DUNWOD,61760,31.27,1.69,0.00
03/10/2026 13:00,GENESE,61753,28.11,-1.48,-0.01
03/10/2026 13:00,H Q,61844,29.76,0.18,0.00
03/10/2026 13:00,HUD VL,61758,30.73,1.15,0.00
03/10/2026 13:00,LONGIL,61762,31.68,2.10,0.00
03/10/2026 13:00,MHK VL,61756,29.76,0.18,0.00
03/10/2026 13:00,MILLWD,61759,31.03,1.45,0.00
03/10/2026 13:00,N.Y.C.,61761,31.61,2.01,-0.01
03/10/2026 13:00,NORTH,61755,30.11,0.53,0.00
03/10/2026 13:00,NPX,61845,30.14,0.56,0.00
03/10/2026 13:00,O H,61846,26.14,-3.43,0.01
03/10/2026 13:00,PJM,61847,28.78,-0.80,0.01
03/10/2026 13:00,WEST,61752,26.59,-2.99,0.01
03/10/2026 14:00,CAPITL,61757,29.71,0.26,0.00
03/10/2026 14:00,CENTRL,61754,28.84,-0.79,-0.20
03/10/2026 14:00,DUNWOD,61760,31.24,1.80,0.00
03/10/2026 14:00,GENESE,61753,27.91,-1.56,-0.03
03/10/2026 14:00,H Q,61844,29.59,0.15,0.00
03/10/2026 14:00,HUD VL,61758,30.68,1.24,0.00
03/10/2026 14:00,LONGIL,61762,31.68,2.24,0.00
03/10/2026 14:00,MHK VL,61756,29.68,0.23,0.00
03/10/2026 14:00,MILLWD,61759,31.00,1.56,0.00
03/10/2026 14:00,N.Y.C.,61761,31.61,2.15,-0.02
03/10/2026 14:00,NORTH,61755,29.88,0.44,0.00
03/10/2026 14:00,NPX,61845,30.06,0.62,0.00
03/10/2026 14:00,O H,61846,24.60,-3.53,1.31
03/10/2026 14:00,PJM,61847,28.13,-0.77,0.54
03/10/2026 14:00,WEST,61752,24.95,-3.12,1.37
03/10/2026 15:00,CAPITL,61757,32.69,0.36,0.00
03/10/2026 15:00,CENTRL,61754,32.39,-0.74,-0.80
03/10/2026 15:00,DUNWOD,61760,34.27,1.94,0.00
03/10/2026 15:00,GENESE,61753,30.72,-1.65,-0.03
03/10/2026 15:00,H Q,61844,32.49,0.16,0.00
03/10/2026 15:00,HUD VL,61758,33.69,1.36,0.00
03/10/2026 15:00,LONGIL,61762,34.76,2.43,0.00
03/10/2026 15:00,MHK VL,61756,32.65,0.32,0.00
03/10/2026 15:00,MILLWD,61759,34.04,1.71,0.00
03/10/2026 15:00,N.Y.C.,61761,34.59,2.26,0.00
03/10/2026 15:00,NORTH,61755,32.82,0.49,0.00
03/10/2026 15:00,NPX,61845,32.88,0.55,0.00
03/10/2026 15:00,O H,61846,22.80,-3.75,5.78
03/10/2026 15:00,PJM,61847,29.21,-0.74,2.38
03/10/2026 15:00,WEST,61752,23.09,-3.14,6.11
03/10/2026 16:00,CAPITL,61757,38.65,0.61,0.00
03/10/2026 16:00,CENTRL,61754,38.80,-0.68,-1.44
03/10/2026 16:00,DUNWOD,61760,40.32,2.28,0.00
03/10/2026 16:00,GENESE,61753,37.21,-1.94,-1.11
03/10/2026 16:00,H Q,61844,38.15,0.11,0.00
03/10/2026 16:00,HUD VL,61758,39.67,1.63,0.00
03/10/2026 16:00,LONGIL,61762,40.93,2.89,0.00
03/10/2026 16:00,MHK VL,61756,38.46,0.42,0.00
03/10/2026 16:00,MILLWD,61759,40.05,2.01,0.00
03/10/2026 16:00,N.Y.C.,61761,40.66,2.62,0.00
03/10/2026 16:00,NORTH,61755,38.53,0.49,0.00
03/10/2026 16:00,NPX,61845,38.80,0.76,0.00
03/10/2026 16:00,O H,61846,25.26,-4.37,8.40
03/10/2026 16:00,PJM,61847,33.08,-0.72,4.24
03/10/2026 16:00,WEST,61752,25.88,-3.39,8.78
03/10/2026 17:00,CAPITL,61757,45.76,0.81,0.00
03/10/2026 17:00,CENTRL,61754,45.61,-0.63,-1.29
03/10/2026 17:00,DUNWOD,61760,47.24,2.29,0.00
03/10/2026 17:00,GENESE,61753,43.94,-2.02,-1.02
03/10/2026 17:00,H Q,61844,45.08,0.14,0.00
03/10/2026 17:00,HUD VL,61758,46.56,1.62,0.00
03/10/2026 17:00,LONGIL,61762,47.46,2.52,0.00
03/10/2026 17:00,MHK VL,61756,45.80,0.85,0.00
03/10/2026 17:00,MILLWD,61759,46.92,1.98,0.00
03/10/2026 17:00,N.Y.C.,61761,47.60,2.65,0.00
03/10/2026 17:00,NORTH,61755,45.35,0.40,0.00
03/10/2026 17:00,NPX,61845,45.71,0.76,0.00
03/10/2026 17:00,O H,61846,32.49,-4.94,7.52
03/10/2026 17:00,PJM,61847,40.87,-0.95,3.13
03/10/2026 17:00,WEST,61752,33.35,-3.73,7.86
03/10/2026 18:00,CAPITL,61757,58.03,1.25,0.00
03/10/2026 18:00,CENTRL,61754,59.00,-0.34,-2.56
03/10/2026 18:00,DUNWOD,61760,59.11,2.33,0.00
03/10/2026 18:00,GENESE,61753,57.59,-1.93,-2.74
03/10/2026 18:00,H Q,61844,56.90,0.11,0.00
03/10/2026 18:00,HUD VL,61758,58.55,1.76,0.00
03/10/2026 18:00,LONGIL,61762,59.51,2.73,0.00
03/10/2026 18:00,MHK VL,61756,58.20,1.42,0.00
03/10/2026 18:00,MILLWD,61759,58.77,1.99,0.00
03/10/2026 18:00,N.Y.C.,61761,59.34,2.56,0.00
03/10/2026 18:00,NORTH,61755,57.24,0.45,0.00
03/10/2026 18:00,NPX,61845,57.52,0.74,0.00
03/10/2026 18:00,O H,61846,35.88,-5.79,15.11
03/10/2026 18:00,PJM,61847,49.23,-1.25,6.30
03/10/2026 18:00,WEST,61752,36.95,-4.09,15.74
03/10/2026 19:00,CAPITL,61757,70.29,1.64,0.00
03/10/2026 19:00,CENTRL,61754,70.50,-0.34,-2.20
03/10/2026 19:00,DUNWOD,61760,71.67,3.02,0.00
03/10/2026 19:00,GENESE,61753,68.47,-2.54,-2.36
03/10/2026 19:00,H Q,61844,68.86,0.21,0.00
03/10/2026 19:00,HUD VL,61758,71.05,2.40,0.00
03/10/2026 19:00,LONGIL,61762,72.08,3.43,0.00
03/10/2026 19:00,MHK VL,61756,70.64,1.99,0.00
03/10/2026 19:00,MILLWD,61759,71.32,2.67,0.00
03/10/2026 19:00,N.Y.C.,61761,71.94,3.30,0.00
03/10/2026 19:00,NORTH,61755,69.41,0.76,0.00
03/10/2026 19:00,NPX,61845,69.41,0.76,0.00
03/10/2026 19:00,O H,61846,48.53,-7.14,12.98
03/10/2026 19:00,PJM,61847,61.79,-1.44,5.41
03/10/2026 19:00,WEST,61752,50.18,-4.94,13.53
03/10/2026 20:00,CAPITL,61757,57.47,1.34,0.00
03/10/2026 20:00,CENTRL,61754,56.83,-0.17,-0.87
03/10/2026 20:00,DUNWOD,61760,58.26,2.13,0.00
03/10/2026 20:00,GENESE,61753,55.16,-1.91,-0.94
03/10/2026 20:00,H Q,61844,56.24,0.11,0.00
03/10/2026 20:00,HUD VL,61758,57.87,1.74,0.00
03/10/2026 20:00,LONGIL,61762,58.59,2.47,0.00
03/10/2026 20:00,MHK VL,61756,57.92,1.80,0.00
03/10/2026 20:00,MILLWD,61759,58.03,1.91,0.00
03/10/2026 20:00,N.Y.C.,61761,58.48,2.36,0.00
03/10/2026 20:00,NORTH,61755,56.46,0.34,0.00
03/10/2026 20:00,NPX,61845,56.80,0.68,0.00
03/10/2026 20:00,O H,61846,45.29,-5.67,5.17
03/10/2026 20:00,PJM,61847,49.79,-1.29,5.05
03/10/2026 20:00,WEST,61752,46.81,-3.93,5.39
03/10/2026 21:00,CAPITL,61757,47.47,1.11,0.00
03/10/2026 21:00,CENTRL,61754,47.09,-0.32,-1.05
03/10/2026 21:00,DUNWOD,61760,48.08,1.72,0.00
03/10/2026 21:00,GENESE,61753,45.68,-1.81,-1.13
03/10/2026 21:00,H Q,61844,46.50,0.14,0.00
03/10/2026 21:00,HUD VL,61758,47.70,1.35,0.00
03/10/2026 21:00,LONGIL,61762,48.54,2.18,0.00
03/10/2026 21:00,MHK VL,61756,47.66,1.30,0.00
03/10/2026 21:00,MILLWD,61759,47.84,1.48,0.00
03/10/2026 21:00,N.Y.C.,61761,48.31,1.95,0.00
03/10/2026 21:00,NORTH,61755,46.96,0.60,0.00
03/10/2026 21:00,NPX,61845,47.01,0.65,0.00
03/10/2026 21:00,O H,61846,35.28,-4.87,6.21
03/10/2026 21:00,PJM,61847,37.16,-1.16,8.04
03/10/2026 21:00,WEST,61752,36.27,-3.62,6.47
03/10/2026 22:00,CAPITL,61757,44.34,0.91,0.00
03/10/2026 22:00,CENTRL,61754,43.04,-0.39,0.00
03/10/2026 22:00,DUNWOD,61760,44.95,1.52,0.00
03/10/2026 22:00,GENESE,61753,41.88,-1.56,-0.01
03/10/2026 22:00,H Q,61844,43.65,0.22,0.00
03/10/2026 22:00,HUD VL,61758,44.55,1.13,0.00
03/10/2026 22:00,LONGIL,61762,45.47,2.04,0.00
03/10/2026 22:00,MHK VL,61756,44.55,1.13,0.00
03/10/2026 22:00,MILLWD,61759,44.73,1.30,0.00
03/10/2026 22:00,N.Y.C.,61761,45.21,1.78,0.00
03/10/2026 22:00,NORTH,61755,44.16,0.74,0.00
03/10/2026 22:00,NPX,61845,43.95,0.52,0.00
03/10/2026 22:00,O H,61846,39.25,-4.17,0.01
03/10/2026 22:00,PJM,61847,34.85,-1.26,7.32
03/10/2026 22:00,WEST,61752,39.90,-3.52,0.01
03/10/2026 23:00,CAPITL,61757,37.18,0.77,0.00
03/10/2026 23:00,CENTRL,61754,36.05,-0.36,0.00
03/10/2026 23:00,DUNWOD,61760,37.58,1.17,0.00
03/10/2026 23:00,GENESE,61753,34.96,-1.46,0.00
03/10/2026 23:00,H Q,61844,36.64,0.22,0.00
03/10/2026 23:00,HUD VL,61758,37.29,0.87,0.00
03/10/2026 23:00,LONGIL,61762,38.09,1.68,0.00
03/10/2026 23:00,MHK VL,61756,37.25,0.84,0.00
03/10/2026 23:00,MILLWD,61759,37.43,1.02,0.00
03/10/2026 23:00,N.Y.C.,61761,37.80,1.38,0.00
03/10/2026 23:00,NORTH,61755,37.11,0.69,0.00
03/10/2026 23:00,NPX,61845,36.85,0.44,0.00
03/10/2026 23:00,O H,61846,32.99,-3.42,0.00
03/10/2026 23:00,PJM,61847,29.00,-1.02,6.40
03/10/2026 23:00,WEST,61752,33.54,-2.88,0.00
